"distance_diff","black_confederates","race","block_id","direction","group_id","condition","cluster","location"
0.466058477327094,"N","non-black","lexington_1","right_to_left","group0","white","lexington_1_3","lexington"
-0.318024822982603,"Y","non-black","lexington_1","right_to_left","group0","black","lexington_1_1","lexington"
0.077631899411274,"N","non-black","lexington_1","left_to_right","group0","white","lexington_1_3","lexington"
0.418833611307466,"N","non-black","lexington_1","right_to_left","group0","white","lexington_1_3","lexington"
-0.0736632856727614,"N","non-black","lexington_1","right_to_left","group0","white","lexington_1_3","lexington"
-0.174083015224564,"N","non-black","lexington_1","left_to_right","group0","white","lexington_1_3","lexington"
0.486322903344978,"N","non-black","lexington_1","right_to_left","group0","white","lexington_1_3","lexington"
-0.230560555116471,"N","non-black","lexington_1","right_to_left","group0","white","lexington_1_3","lexington"
-0.0972840240187,"Y","non-black","lexington_1","right_to_left","group0","black","lexington_1_1","lexington"
0.193662632588052,"N","non-black","lexington_1","right_to_left","group0","white","lexington_1_3","lexington"
0.160503864020516,"N","non-black","lexington_1","right_to_left","group0","white","lexington_1_3","lexington"
0.15231056943334,"N","non-black","lexington_1","right_to_left","group0","white","lexington_1_3","lexington"
-0.305728591344492,"N","non-black","lexington_1","right_to_left","group0","white","lexington_1_3","lexington"
-0.130115929032245,"N","non-black","lexington_1","right_to_left","group0","white","lexington_1_3","lexington"
-0.28254245769059,"N","non-black","lexington_1","left_to_right","group0","white","lexington_1_3","lexington"
-0.0972840240187,"Y","non-black","lexington_1","left_to_right","group0","black","lexington_1_1","lexington"
-0.091734988438081,"N","non-black","lexington_1","right_to_left","group0","white","lexington_1_3","lexington"
-0.182548637105217,"N","non-black","lexington_1","left_to_right","group0","white","lexington_1_3","lexington"
-0.180822246849414,"N","non-black","lexington_1","left_to_right","group0","white","lexington_1_3","lexington"
-0.142619120216008,"N","non-black","lexington_1","left_to_right","group0","white","lexington_1_3","lexington"
0.0468498992488944,"N","non-black","lexington_1","left_to_right","group0","white","lexington_1_3","lexington"
0.212455064130104,"N","non-black","lexington_1","left_to_right","group0","white","lexington_1_3","lexington"
-0.077631899411274,"N","black","lexington_1","left_to_right","group0","white","lexington_1_3","lexington"
-0.0165422220771248,"N","black","lexington_1","left_to_right","group0","white","lexington_1_3","lexington"
0.204889568847396,"N","non-black","lexington_1","left_to_right","group0","white","lexington_1_3","lexington"
0.47990152759648,"N","black","lexington_1","left_to_right","group0","white","lexington_1_3","lexington"
-0.311228043645551,"N","non-black","lexington_1","right_to_left","group0","white","lexington_1_3","lexington"
-0.0148532452118827,"N","non-black","lexington_1","left_to_right","group0","white","lexington_1_3","lexington"
0.262398905680316,"N","non-black","lexington_1","left_to_right","group0","white","lexington_1_3","lexington"
-0.405562496137613,"N","non-black","lexington_1","right_to_left","group0","white","lexington_1_3","lexington"
0.160503864020516,"N","non-black","lexington_1","left_to_right","group0","white","lexington_1_3","lexington"
-0.31769785680101,"N","non-black","lexington_1","left_to_right","group0","white","lexington_1_3","lexington"
-0.20160132408304,"N","non-black","lexington_1","left_to_right","group0","white","lexington_1_3","lexington"
0.210293496808557,"N","non-black","lexington_1","right_to_left","group0","white","lexington_1_3","lexington"
-0.331645469052437,"N","non-black","lexington_1","right_to_left","group0","white","lexington_1_3","lexington"
0.180942976892637,"N","black","lexington_1","left_to_right","group0","white","lexington_1_3","lexington"
-0.0523258734611315,"N","non-black","lexington_1","right_to_left","group0","white","lexington_1_3","lexington"
-0.252191008997217,"Y","non-black","lexington_1","right_to_left","group0","black","lexington_1_1","lexington"
0.486708650793651,"N","non-black","lexington_1","left_to_right","group0","white","lexington_1_3","lexington"
0.485921054132617,"N","non-black","lexington_1","right_to_left","group0","white","lexington_1_3","lexington"
0.385480385906679,"N","non-black","lexington_1","left_to_right","group0","white","lexington_1_3","lexington"
0.0554155020115017,"N","non-black","lexington_1","right_to_left","group0","white","lexington_1_3","lexington"
-0.197501097464442,"N","non-black","lexington_1","left_to_right","group0","white","lexington_1_3","lexington"
-0.188848609660067,"N","non-black","lexington_1","right_to_left","group0","white","lexington_1_3","lexington"
0.486202611472139,"N","non-black","lexington_1","right_to_left","group0","white","lexington_1_3","lexington"
-0.188848609660067,"N","non-black","lexington_1","right_to_left","group0","white","lexington_1_3","lexington"
0.0554155020115017,"N","non-black","lexington_1","right_to_left","group0","white","lexington_1_3","lexington"
0.486248524925594,"N","non-black","lexington_1","left_to_right","group0","white","lexington_1_3","lexington"
0.484236351753786,"N","non-black","lexington_1","left_to_right","group0","white","lexington_1_3","lexington"
-0.191719885711653,"N","non-black","lexington_1","left_to_right","group0","white","lexington_1_3","lexington"
-0.482970150893489,"N","non-black","lexington_1","right_to_left","group0","white","lexington_1_3","lexington"
0.0972840240187,"N","non-black","lexington_1","right_to_left","group0","white","lexington_1_3","lexington"
0.144371968294475,"N","non-black","lexington_1","left_to_right","group0","white","lexington_1_3","lexington"
-0.166431085489542,"Y","non-black","lexington_1","left_to_right","group0","black","lexington_1_1","lexington"
-0.39274816815343,"N","non-black","lexington_1","right_to_left","group0","white","lexington_1_3","lexington"
-0.118044186830829,"N","non-black","lexington_1","right_to_left","group0","white","lexington_1_3","lexington"
0.456863548567825,"N","non-black","lexington_1","right_to_left","group0","white","lexington_1_3","lexington"
-0.102295283815833,"N","non-black","lexington_1","left_to_right","group0","white","lexington_1_3","lexington"
-0.336372881394204,"N","non-black","lexington_1","left_to_right","group0","white","lexington_1_3","lexington"
0.0185343112533013,"N","non-black","lexington_1","right_to_left","group0","white","lexington_1_3","lexington"
0.356295904349888,"N","non-black","lexington_1","right_to_left","group0","white","lexington_1_3","lexington"
-0.0128001464530888,"N","non-black","lexington_1","right_to_left","group0","white","lexington_1_3","lexington"
-0.31769785680101,"N","non-black","lexington_1","left_to_right","group0","white","lexington_1_3","lexington"
0.397625150214017,"N","non-black","lexington_1","left_to_right","group0","white","lexington_1_3","lexington"
0.217029449811217,"Y","non-black","lexington_1","right_to_left","group0","black","lexington_1_1","lexington"
0.40575494731839,"N","non-black","lexington_1","left_to_right","group0","white","lexington_1_3","lexington"
0.28254245769059,"N","non-black","lexington_1","right_to_left","group0","white","lexington_1_3","lexington"
0.485171968709525,"N","non-black","lexington_1","left_to_right","group0","white","lexington_1_3","lexington"
0.077631899411274,"N","non-black","lexington_1","right_to_left","group0","white","lexington_1_3","lexington"
-0.33051060298206,"N","non-black","lexington_1","right_to_left","group0","white","lexington_1_3","lexington"
0.486248524925594,"N","non-black","lexington_1","right_to_left","group0","white","lexington_1_3","lexington"
0.180942976892637,"N","non-black","lexington_1","left_to_right","group0","white","lexington_1_3","lexington"
0.431670781133513,"N","non-black","lexington_1","right_to_left","group0","white","lexington_1_3","lexington"
0.482970150893489,"N","non-black","lexington_1","left_to_right","group0","white","lexington_1_3","lexington"
-0.325813106447005,"N","non-black","lexington_1","right_to_left","group0","white","lexington_1_3","lexington"
-0.0523258734611315,"N","non-black","lexington_1","left_to_right","group0","white","lexington_1_3","lexington"
0.366383633463949,"N","non-black","lexington_1","right_to_left","group0","white","lexington_1_3","lexington"
0.472227635985359,"N","non-black","lexington_1","left_to_right","group0","white","lexington_1_3","lexington"
0.266320520889434,"N","non-black","lexington_1","right_to_left","group0","white","lexington_1_3","lexington"
